IPO_company_name,Chittorgarh_link,Security_type,IPO_open_date,IPO_close_date,IPO_list_date,IPO_face_value,IPO_issue_price,IPO_lot_size,IPO_issue_size,IPO_Broker_apply,IPO_Broker_neutral,IPO_Broker_avoid,IPO_Member_apply,IPO_Member_neutral,IPO_Member_avoid,IPO_day1_qib,IPO_day1_nii,IPO_day1_rtl,IPO_day2_qib,IPO_day2_nii,IPO_day2_rtl,IPO_day3_qib,IPO_day3_nii,IPO_day3_rtl,IPO_RHP_doc,company_long_name,company_website,bse_link,bse_symbol,nse_link,nse_symbol,screener_link,gmp_company_name,gmp_website_link,day1_date,day1_price,day2_date,day2_price,day3_date,day3_price,day4_date,day4_price,day5_date,day5_price,day6_date,day6_price,day7_date,day7_price,day8_date,day8_price,day9_date,day9_price,day10_date,day10_price,day11_date,day11_price,day12_date,day12_price,day13_date,day13_price,day14_date,day14_price,day15_date,day15_price,day16_date,day16_price,day17_date,day17_price,day18_date,day18_price,day19_date,day19_price,day20_date,day20_price,day21_date,day21_price,day22_date,day22_price,day23_date,day23_price,day24_date,day24_price,day25_date,day25_price,day26_date,day26_price,day27_date,day27_price,day28_date,day28_price,day29_date,day29_price,day30_date,day30_price,day31_date,day31_price,day32_date,day32_price,day33_date,day33_price,ao_token,IPO_listing_price
Neelam Linens & Garments India Limited,https://www.chittorgarh.com/ipo/neelam-linens-and-garments-ipo/1900/,SME,2024-11-08,2024-11-12,2024-11-18,10,24,6000,130000000,0,0,1,0,0,2,0,error,5.04,1.01,error,15.28,15.4,error,57.82,https://nsearchives.nseindia.com/emerge/corporates/content/NeelamLinensandGarments\(India\,Neelam Linens and Garments (India) Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=NEELAM,NEELAM,https://www.screener.in/company/NEELAM/,Neelam Linens,https://ipocentral.in/neelam-linens-ipo-gmp-review-price-allotment/,2024-11-14,10,2024-11-16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Usha Financial Services Limited,https://www.chittorgarh.com/ipo/usha-financial-services-ipo/1889/,SME,2024-10-24,2024-10-28,2024-10-31,10,168,800,984500000,1,0,0,0,0,0,1.07,error,1.25,1.07,error,4.72,10.04,error,20.76,https://www.sebi.gov.in/filings/public-issues/oct-2024/usha-financial-services-limited_87703.html,Usha Financial Services Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=USHAFIN,USHAFIN,https://www.screener.in/company/USHAFIN/,Usha Financial Services,https://ipocentral.in/usha-financial-services-ipo-gmp-review-price/,2024-10-17,20,2024-10-18,20,2024-10-19,20,2024-10-21,30,2024-10-22,40,2024-10-23,47,2024-10-24,50,2024-10-25,50,2024-10-26,35,2024-10-28,35,2024-10-29,20,2024-10-30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danish Power Limited,https://www.chittorgarh.com/ipo/danish-power-ipo/1892/,SME,2024-10-22,2024-10-24,2024-10-29,10,380,300,1979000000,1,0,0,0,0,0,3.67,error,4.88,7.51,error,28.27,104.79,error,79.88,https://nsearchives.nseindia.com/emerge/corporates/content/DanishPowerLimited_RHP.pdf,Danish Power Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=DANISH,DANISH,https://www.screener.in/company/DANISH/,Danish Power,https://ipocentral.in/danish-power-ipo-gmp-review-price-allotment/,2024-10-21,145,2024-10-22,200,2024-10-23,250,2024-10-24,250,2024-10-25,275,2024-10-26,225,2024-10-28,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Heat Transfer Limited,https://www.chittorgarh.com/ipo/united-heat-transfer-ipo/1893/,SME,2024-10-22,2024-10-24,2024-10-29,10,59,2000,300000000,0,0,0,1,0,0,1.74,error,2.52,2.61,error,13.72,26.56,error,98.93,https://www.sebi.gov.in/filings/public-issues/nov-2024/united-heat-transfer-limited_88335.html,United Heat Transfer Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=UHTL,UHTL,https://www.screener.in/company/UHTL/,United Heat Transfer,https://ipocentral.in/united-heat-transfer-ipo-gmp-review-price-allotment/,2024-10-21,10,2024-10-22,10,2024-10-23,15,2024-10-24,25,2024-10-25,25,2024-10-26,15,2024-10-28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBSC Perfection Limited,https://www.chittorgarh.com/ipo/obsc-perfection-ipo/1894/,SME,2024-10-22,2024-10-24,2024-10-29,10,100,1200,660200000,0,0,0,0,0,0,1.43,error,0.65,2.71,error,2.5,10.2,error,16.2,https://nsearchives.nseindia.com/emerge/corporates/content/OBSCPerfectionLimited_RHP.pdf,OBSC Perfection Limited,https://www.obscperfection.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=OBSCP,OBSCP,https://www.screener.in/company/OBSCP/,OBSC Perfection,https://ipocentral.in/obsc-perfection-ipo-gmp-review-price-allotment/,2024-10-23,12,2024-10-24,21,2024-10-25,25,2024-10-26,25,2024-10-28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premium Plast Limited,https://www.chittorgarh.com/ipo/premium-plast-ipo/1891/,SME,2024-10-21,2024-10-23,2024-10-28,10,49,3000,262000000,0,0,0,0,0,0,1,error,7.27,1,error,17.57,6.74,error,65.37,https://www.sebi.gov.in/filings/public-issues/nov-2024/premium-plast-limited_88610.html,Premium Plast Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PREMIUM,PREMIUM,https://www.screener.in/company/PREMIUM/,Premium Plast,https://ipocentral.in/premium-plast-ipo-gmp-review-price-allotment/,2024-10-17,7,2024-10-18,7,2024-10-19,7,2024-10-21,10,2024-10-24,15,2024-10-25,12,2024-10-26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freshara Agro Exports Limited,https://www.chittorgarh.com/ipo/freshara-agro-exports-ipo/1887/,SME,2024-10-17,2024-10-21,2024-10-24,10,116,1200,753900000,1,0,0,0,0,0,3.51,error,17.8,7.27,error,49.25,129.22,error,180.8,https://www.sebi.gov.in/filings/public-issues/oct-2024/freshara-agro-exports-limited_87533.html,Freshara Agro Exports Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=FRESHARA,FRESHARA,https://www.screener.in/company/FRESHARA/,Freshara Agro Exports,https://ipocentral.in/freshara-agro-exports-ipo-gmp-review-price-allotment/,2024-10-14,45,2024-10-15,45,2024-10-16,45,2024-10-17,65,2024-10-18,77,2024-10-19,90,2024-10-21,90,2024-10-22,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lakshya Powertech Limited,https://www.chittorgarh.com/ipo/lakshya-powertech-ipo/1886/,SME,2024-10-16,2024-10-18,2024-10-23,10,180,800,498000000,0,0,0,0,0,0,1.37,error,100.68,12.78,error,255.38,212.18,error,590.26,https://archives.nseindia.com/content/ipo/RHP_LAKSHYA.zip,Lakshya Powertech Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=LAKSHYA,LAKSHYA,https://www.screener.in/company/LAKSHYA/,Lakshya Powertech,https://ipocentral.in/lakshya-powertech-ipo-gmp-review-price-allotment/,2024-10-10,50,2024-10-11,80,2024-10-14,100,2024-10-15,120,2024-10-16,165,2024-10-17,165,2024-10-18,165,2024-10-19,165,2024-10-21,185,2024-10-22,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pranik Logistics Limited,https://www.chittorgarh.com/ipo/pranik-logistics-ipo/1885/,SME,2024-10-10,2024-10-14,2024-10-17,10,77,1600,224700000,1,0,0,0,0,0,0,error,4.57,0,error,8.11,35.67,error,97.21,https://www.sebi.gov.in/filings/public-issues/oct-2024/pranik-logistics-limited_87593.html,Pranik Logistics Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PRANIK,PRANIK,https://www.screener.in/company/PRANIK/,Pranik Logistics,https://ipocentral.in/pranik-logistics-ipo-gmp-review-price/,2024-10-15,15,2024-10-16,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiv Texchem Limited,https://www.chittorgarh.com/ipo/shiv-texchem-ipo/1884/,SME,2024-10-08,2024-10-10,2024-10-15,10,166,800,1013500000,1,0,0,0,0,0,3.11,error,4.83,3.22,error,14.54,86.7,error,68.27,https://www.bsesme.com/download/350905/SME_IPO%20Open/Annexure%20I%20Shiv%20Texchem%20Limited_Red%20Herring%20Prospectus_20241003110019.pdf,Shiv Texchem Limited,http://www.shivtexchem.com,https://www.bseindia.com/stock-share-price/shiv-texchem-ltd/SHIVTEXCHEM/544272/,SHIVTEXCHEM,,,https://www.screener.in/company/544272/,Shiv Texchem,https://ipocentral.in/shiv-texchem-ipo-gmp-review-price-allotment/,2024-10-05,40,2024-10-07,40,2024-10-08,40,2024-10-09,35,2024-10-10,35,2024-10-11,35,2024-10-14,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544272,239
Khyati Global Ventures Limited,https://www.chittorgarh.com/ipo/khyati-global-ventures-ipo/1882/,SME,2024-10-04,2024-10-08,2024-10-11,10,99,1200,183000000,0,0,1,0,0,0,error,error,4.04,error,error,13.89,error,error,25,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_041020241725.zip,Khyati Global Ventures Limited,http://www.kgv.co.in,https://www.bseindia.com/stock-share-price/khyati-global-ventures-ltd/KGVL/544270/,KGVL,,,https://www.screener.in/company/544270/,Khyati Global Ventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544270,105
NeoPolitan Pizza & Foods Limited,https://www.chittorgarh.com/ipo/neopolitan-pizza-and-foods-ipo/1880/,SME,2024-09-30,2024-10-04,2024-10-09,10,20,6000,120000000,0,0,0,0,0,0,error,error,5.12,error,error,16.9,error,20.72,42.62,https://www.bsesme.com/download/301453/SME_IPO%20Open/Annexure-1_Prospectus_Neopolitan%20Pizza%20and%20Foods%20Limited_20240925205227.pdf,Neopolitan Pizza and Foods Limited,http://www.neopolitanpizza.in,https://www.bseindia.com/stock-share-price/neopolitan-pizza-and-foods-ltd/NPFL/544269/,NPFL,,,https://www.screener.in/company/544269/,Neopolitan Pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544269,19.25
Paramount Dye Tec Limited,https://www.chittorgarh.com/ipo/paramount-dye-tec-ipo/1877/,SME,2024-09-30,2024-10-03,2024-10-08,10,117,1200,284300000,0,0,0,0,0,0,0,error,0.78,0,error,2.82,10.22,error,36.26,https://www.sebi.gov.in/filings/public-issues/oct-2024/paramount-dye-tec-limited_87286.html,Paramount Dye Tec Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PARAMOUNT,PARAMOUNT,https://www.screener.in/company/PARAMOUNT/,Paramount Dye Tec,https://ipocentral.in/paramount-dye-tec-ipo-gmp-review-price-allotment/,2024-10-04,5,2024-10-05,5,2024-10-07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subam Papers Limited,https://www.chittorgarh.com/ipo/subam-papers-ipo/1878/,SME,2024-09-30,2024-10-03,2024-10-08,10,152,800,937000000,1,0,0,0,0,0,0,error,0.75,0,error,5.47,57.18,error,48.97,https://www.bsesme.com/download/316876/SME_IPO%20Open/01.%20RHP_Subam_20240925215410.pdf,Subam Papers Limited,http://www.subampapers.com,https://www.bseindia.com/stock-share-price/subam-papers-ltd/SUBAM/544267/,SUBAM,,,https://www.screener.in/company/544267/consolidated/,Subam Papers,https://ipocentral.in/subam-papers-ipo-gmp-review-price-allotment/,2024-09-30,35,2024-10-01,50,2024-10-02,50,2024-10-03,50,2024-10-04,25,2024-10-05,27,2024-10-07,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544267,142
Saj Hotels Limited,https://www.chittorgarh.com/ipo/saj-hotels-ipo/1871/,SME,2024-09-27,2024-10-01,2024-10-07,10,65,2000,276300000,0,0,0,1,0,1,error,error,1.11,error,error,2.43,error,error,8.65,https://www.sebi.gov.in/filings/public-issues/oct-2024/saj-hotels-limited_87386.html,Saj Hotels Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SAJHOTELS,SAJHOTELS,https://www.screener.in/company/SAJHOTELS/consolidated/,Saj Hotels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HVAX Technologies Limited,https://www.chittorgarh.com/ipo/hvax-technologies-ipo/1876/,SME,2024-09-27,2024-10-01,2024-10-07,10,458,300,335300000,0,0,0,0,0,0,0,error,1.79,0,error,4.17,14.02,error,26.69,https://nsearchives.nseindia.com/emerge/corporates/content/HVAXTechnologiesLimited_RHP.pdf,HVAX Technologies Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=HVAX,HVAX,https://www.screener.in/company/HVAX/,HVAX Technologies,https://ipocentral.in/hvax-technologies-ipo-gmp-review-price-allotment/,2024-10-03,10,2024-10-04,15,2024-10-05,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divyadhan Recycling Industries Limited,https://www.chittorgarh.com/ipo/divyadhan-recycling-industries-ipo/1867/,SME,2024-09-26,2024-09-30,2024-10-04,10,64,2000,241700000,0,0,0,0,0,0,1.86,error,3.42,1.87,error,7.99,29.39,error,32.43,https://archives.nseindia.com/content/ipo/RHP_DIVYADHAN.zip,Divyadhan Recycling Industries Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=DIVYADHAN,DIVYADHAN,https://www.screener.in/company/DIVYADHAN/,Divyadhan Recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahasra Electronic Solutions Limited,https://www.chittorgarh.com/ipo/sahasra-electronics-solutions-ipo/1872/,SME,2024-09-26,2024-09-30,2024-10-04,10,283,400,1861600000,1,0,0,0,0,1,6.38,error,5.34,8.6,error,17.42,100.8,error,74.85,https://www.sebi.gov.in/filings/public-issues/oct-2024/sahasra-electronic-solutions-limited_87382.html,Sahasra Electronic Solutions Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SAHASRA,SAHASRA,https://www.screener.in/company/SAHASRA/consolidated/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forge Auto International Limited,https://www.chittorgarh.com/ipo/forge-auto-international-ipo/1873/,SME,2024-09-26,2024-09-30,2024-10-04,10,108,1200,311000000,1,0,0,0,0,0,6.55,error,4.47,7.4,error,15.79,20.13,error,61.95,https://archives.nseindia.com/content/ipo/RHP_FORGEAUTO.zip,Forge Auto International Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=FORGEAUTO,FORGEAUTO,https://www.screener.in/company/FORGEAUTO/,Forge Auto International,https://ipocentral.in/forge-auto-international-ipo-gmp-review-price/,2024-09-26,30,2024-09-27,35,2024-09-28,32,2024-09-30,27,2024-10-01,20,2024-10-02,20,2024-10-03,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nexxus Petro Industries Limited,https://www.chittorgarh.com/ipo/nexxus-petro-industries-ipo/1875/,SME,2024-09-26,2024-09-30,2024-10-04,10,105,1200,194300000,0,0,0,1,0,1,error,error,1.3,error,error,3.15,error,error,8.48,https://www.bseindia.com/downloads/ipo/RHP%20&%20GID_250920241744.zip,Nexxus Petro Industries Limited,http://www.nexxusgroup.co.in,https://www.bseindia.com/stock-share-price/nexxus-petro-industries-ltd/NEXXUS/544265/,NEXXUS,,,https://www.screener.in/company/544265/,Nexxus Petro Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544265,126
Techera Engineering India Limited,https://www.chittorgarh.com/ipo/techera-engineering-ipo/1868/,SME,2024-09-25,2024-09-27,2024-10-03,10,82,1600,359000000,1,0,0,1,0,0,0,error,3.13,0.27,error,13.56,31.22,error,66.52,https://archives.nseindia.com/content/ipo/RHP_TECHERA.zip,Techera Engineering India Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=TECHERA,TECHERA,https://www.screener.in/company/TECHERA/,TechEra Engineering,https://ipocentral.in/techera-engineering-ipo-gmp-review-price-allotment/,2024-09-20,15,2024-09-21,15,2024-09-23,13,2024-09-24,13,2024-09-25,20,2024-09-26,20,2024-09-27,20,2024-09-28,22,2024-09-30,22,2024-10-01,22,2024-10-02,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unilex Colours & Chemicals Limited,https://www.chittorgarh.com/ipo/unilex-colours-and-chemicals-ipo/1869/,SME,2024-09-25,2024-09-27,2024-10-03,10,87,1600,313200000,0,0,0,0,0,0,0,error,1.92,3.64,error,7.29,15.58,error,35.11,https://archives.nseindia.com/content/ipo/RHP_UNILEX.zip,Unilex Colour & Chemical Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=UNILEX,UNILEX,https://www.screener.in/company/UNILEX/,Unilex Colours,https://ipocentral.in/unilex-colours-ipo-gmp-review-price-allotment/,2024-09-26,15,2024-09-27,15,2024-09-28,15,2024-09-30,12,2024-10-01,12,2024-10-02,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thinking Hats Entertainment Solutions Limited,https://www.chittorgarh.com/ipo/thinking-hats-entertainment-solutions-ipo/1870/,SME,2024-09-25,2024-09-27,2024-10-03,10,44,3000,150900000,0,0,0,0,0,0,10.03,error,22.5,20.07,error,90.3,67.67,error,347.64,https://archives.nseindia.com/content/ipo/RHP_THESL.zip,Thinking Hats Entertainment Solutions Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=THESL,THESL,https://www.screener.in/company/THESL/,Thinking Hats Entertainment,https://ipocentral.in/thinking-hats-entertainment-ipo-gmp-review-price/,2024-09-20,10,2024-09-21,12,2024-09-23,17,2024-09-24,22,2024-09-25,25,2024-09-26,25,2024-09-27,28,2024-09-28,28,2024-09-30,25,2024-10-01,25,2024-10-02,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOL 3D India Limited,https://www.chittorgarh.com/ipo/wol-3d-ipo/1859/,SME,2024-09-23,2024-09-25,2024-09-30,10,150,1000,255600000,1,0,0,0,0,0,2.07,error,27.91,3.94,error,91.05,101.24,error,368.47,https://hemadmin.hemsecurities.com/images/Files/InvestmentBanking/1299.pdf,WOL 3D India Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=WOL3D,WOL3D,https://www.screener.in/company/WOL3D/,WOL 3D,https://ipocentral.in/wol-3d-ipo-gmp-review-price-allotment/,2024-09-21,45,2024-09-23,50,2024-09-24,60,2024-09-25,64,2024-09-26,80,2024-09-27,80,2024-09-28,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rappid Valves India Limited,https://www.chittorgarh.com/ipo/rappid-valves-india-ipo/1861/,SME,2024-09-23,2024-09-25,2024-09-30,10,222,600,304100000,0,0,0,0,0,0,0,error,4.51,1.04,error,15.96,55.97,error,109.09,https://archives.nseindia.com/content/ipo/RHP_RAPPID.zip,Rappid Valves India Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=RAPPID,RAPPID,https://www.screener.in/company/RAPPID/,Rappid Valves,https://ipocentral.in/rappid-valves-ipo-gmp-review-price-allotment/,2024-09-17,50,2024-09-18,50,2024-09-19,45,2024-09-20,45,2024-09-21,45,2024-09-23,37,2024-09-24,43,2024-09-25,50,2024-09-26,75,2024-09-27,85,2024-09-28,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bikewo Green Tech Limited,https://www.chittorgarh.com/ipo/bikewo-greentech-ipo/1857/,SME,2024-09-20,2024-09-24,2024-09-27,10,62,2000,240900000,0,0,0,0,0,0,0,error,2.36,1,error,17.57,43.03,error,61.04,https://archives.nseindia.com/content/ipo/RHP_BIKEWO.zip,Bikewo Green Tech Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=BIKEWO,BIKEWO,https://www.screener.in/company/BIKEWO/,BikeWo Green Tech,https://ipocentral.in/bikewo-green-tech-ipo-gmp-review-price-allotment/,2024-09-17,10,2024-09-18,10,2024-09-19,10,2024-09-20,10,2024-09-21,10,2024-09-23,10,2024-09-24,15,2024-09-25,20,2024-09-26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD Retail Limited,https://www.chittorgarh.com/ipo/sd-retail-ipo/1858/,SME,2024-09-20,2024-09-24,2024-09-27,10,131,1000,649800000,1,0,0,0,0,0,0.16,error,0.81,0.66,error,15.79,69.84,error,65.25,https://archives.nseindia.com/content/ipo/RHP_SDREAMS.zip,S D Retail Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=SDREAMS,SDREAMS,https://www.screener.in/company/SDREAMS/,SD Retail,https://ipocentral.in/sd-retail-ipo-gmp-review-price-allotment/,2024-09-18,15,2024-09-19,25,2024-09-20,27,2024-09-21,35,2024-09-23,35,2024-09-24,38,2024-09-25,30,2024-09-26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phoenix Overseas Limited,https://www.chittorgarh.com/ipo/phoenix-overseas-ipo/1860/,SME,2024-09-20,2024-09-24,2024-09-27,10,64,2000,360300000,1,0,0,0,0,1,1.07,error,2.04,1.07,error,35.82,65.74,error,148.43,https://archives.nseindia.com/content/ipo/RHP_PHOGLOBAL.zip,Phoenix Overseas Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PHOGLOBAL,PHOGLOBAL,https://www.screener.in/company/PHOGLOBAL/consolidated/,Phoenix Overseas,https://www.investorgain.com/gmp/phoenix-overseas-ipo/1002/,2024-09-16,10,2024-09-17,10,2024-09-18,10,2024-09-19,10,2024-09-20,25,2024-09-21,25,2024-09-22,25,2024-09-23,30,2024-09-24,40,2024-09-25,40,2024-09-26,15,2024-09-27,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avi Ansh Textile Limited,https://www.chittorgarh.com/ipo/avi-ansh-textile-ipo/1863/,SME,2024-09-20,2024-09-24,2024-09-27,10,62,2000,259900000,0,0,0,0,0,0,error,error,0.88,error,error,5.8,error,error,11.38,https://archives.nseindia.com/content/ipo/PROSPECTUS_AVIANSH.zip,Avi Ansh Textile Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=AVIANSH,AVIANSH,https://www.screener.in/company/AVIANSH/,Avi Ansh Textile,https://ipocentral.in/avi-ansh-textile-ipo-gmp-review-price-allotment/,2024-09-20,18,2024-09-21,15,2024-09-23,10,2024-09-24,10,2024-09-25,8,2024-09-26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalana Ispat Limited,https://www.chittorgarh.com/ipo/kalana-ispat-ipo/1865/,SME,2024-09-19,2024-09-23,2024-09-26,10,66,2000,325900000,0,0,0,0,0,2,error,error,1.39,error,error,7.82,error,error,74.54,https://archives.nseindia.com/content/ipo/PROSPECTUS_KALANA.zip,Kalana Ispat Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=KALANA,KALANA,https://www.screener.in/company/KALANA/,Kalana Ispat,https://ipocentral.in/kalana-ispat-ipo-gmp-review-price-allotment/,2024-09-18,10,2024-09-19,10,2024-09-20,25,2024-09-21,25,2024-09-23,25,2024-09-24,18,2024-09-25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paramount Speciality Forgings Limited,https://www.chittorgarh.com/ipo/paramount-speciality-forgings-ipo/1853/,SME,2024-09-17,2024-09-20,2024-09-25,10,59,2000,323400000,0,0,0,1,0,0,1.14,error,5.98,1.47,error,10.52,20.88,220.24,41.35,https://archives.nseindia.com/content/ipo/RHP_PSFL.zip,Paramount Speciality Forgings Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PSFL,PSFL,https://www.screener.in/company/PSFL/,Paramount Speciality Forgings,https://www.investorgain.com/gmp/paramount-speciality-forgings-ipo/995/,2024-09-10,0,2024-09-11,0,2024-09-12,0,2024-09-13,0,2024-09-14,0,2024-09-15,0,2024-09-16,0,2024-09-17,0,2024-09-18,0,2024-09-19,0,2024-09-20,10,2024-09-21,10,2024-09-22,10,2024-09-23,10,2024-09-24,17,2024-09-25,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osel Devices Limited,https://www.chittorgarh.com/ipo/osel-devices-ipo/1854/,SME,2024-09-16,2024-09-19,2024-09-24,10,160,800,706600000,1,0,0,0,0,0,0,error,40.69,0,error,73.92,78.01,321.4,206.07,https://archives.nseindia.com/content/ipo/RHP_OSELDEVICE.zip,OSEL Devices Limited,https://oseldevices.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=OSELDEVICE,OSELDEVICE,https://www.screener.in/company/OSELDEVICE/,Osel Devices,https://ipocentral.in/osel-devices-ipo-gmp-review-price-allotment/,2024-09-11,90,2024-09-12,90,2024-09-13,110,2024-09-14,110,2024-09-16,110,2024-09-17,110,2024-09-18,110,2024-09-19,110,2024-09-20,110,2024-09-21,110,2024-09-23,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pelatro Limited,https://www.chittorgarh.com/ipo/pelatro-ipo/1856/,SME,2024-09-16,2024-09-19,2024-09-24,10,200,600,559800000,1,0,0,0,0,0,0,error,2.76,0,error,4.54,15.22,55.31,12.58,https://archives.nseindia.com/content/ipo/RHP_PELATRO.zip,Pelatro Limited,,,,https://www.nseindia.com/get-quotes/equity?symbol=PELATRO,PELATRO,https://www.screener.in/company/PELATRO/consolidated/,Pelatro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Envirotech Systems Limited,https://www.chittorgarh.com/ipo/envirotech-systems-ipo/1848/,SME,2024-09-13,2024-09-19,2024-09-24,10,56,2000,302400000,0,0,0,0,0,0,0,error,23.38,3.07,12.05,32.94,68.12,187.14,64.16,https://archives.nseindia.com/content/ipo/RHP_ENVIRO.zip,Envirotech Systems Limited,https://www.envirotechltd.com/,,,https://www.nseindia.com/get-quotes/equity?symbol=ENVIRO,ENVIRO,https://www.screener.in/company/ENVIRO/,Envirotech Systems,https://ipocentral.in/envirotech-systems-ipo-gmp-review-price-allotment/,2024-09-20,25,2024-09-23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
